100,"[301992140, 3358660]",4.700972000585322,50.86595094261548,Stanislas De Rijcklaan,Unknown,"[301992140, 3358660]",24062,Leuven,60,
101,"[301992138, 301909099]",4.702981487814445,50.865738259463306,Broekstraat,Unknown,"[301992138, 301909099]",24062,Leuven,60,
102,659297692,4.690152648841314,50.88140511064215,Brusselsestraat,Unknown,659297692,24062,Leuven,60,
103,843033243,4.69067893574471,50.88165066594551,Riddersstraat,Unknown,843033243,24062,Leuven,60,
104,1085070187,4.690148885341806,50.88134097754423,Unknown,Unknown,1085070187,24062,Leuven,60,
105,1085069641,4.690262199236634,50.88130538090856,Brusselsestraat,Unknown,1085069641,24062,Leuven,60,
106,61557498,4.690820899999999,50.88009835,Sint-Jacobsplein,Unknown,61557498,24062,Leuven,60,
107,3752560,4.689816533090723,50.88026009217336,Hertstraat,Unknown,3752560,24062,Leuven,60,
108,"[578662071, 521211966, 3358671]",4.690792131135546,50.87930621171648,Sint-Jacobsplein,Unknown,"[578662071, 521211966, 3358671]",24062,Leuven,60,
109,86126167,4.690198001969588,50.8794863436623,Unknown,Unknown,86126167,24062,Leuven,60,
110,123929615,4.689592786674132,50.87950818760997,Sint-Hubertusstraat,Unknown,123929615,24062,Leuven,60,
111,3358673,4.691855510111751,50.87912536378685,Biezenstraat,Unknown,3358673,24062,Leuven,60,
112,86126172,4.691468539295324,50.87927153636097,Unknown,Unknown,86126172,24062,Leuven,60,
113,"[3358671, 521211966, 578662071]",4.690792131135546,50.87930621171648,Sint-Jacobsplein,Unknown,"[3358671, 521211966, 578662071]",24062,Leuven,60,
114,86126157,4.692059675172875,50.88017655377297,Wagenweg,Unknown,86126157,24062,Leuven,60,
115,86126166,4.691739865048178,50.87987792819292,Unknown,Unknown,86126166,24062,Leuven,60,
116,1089567295,4.6890742,50.87956165,Monseigneur Van Waeyenberghlaan,Unknown,1089567295,24062,Leuven,60,
117,3358675,4.689174003153782,50.87972449940656,Goudsbloemstraat,Unknown,3358675,24062,Leuven,60,
118,123929657,4.689052860441577,50.87925852617524,Tervuursestraat,Unknown,123929657,24062,Leuven,60,
119,8127969,4.690666507210973,50.87620975727667,Kapucijnenvoer,Unknown,8127969,24062,Leuven,60,
120,8127971,4.691918960893885,50.87558064925498,Janseniusstraat,Unknown,8127971,24062,Leuven,60,
121,455505594,4.689716001562842,50.87589233696717,Bankstraat,Unknown,455505594,24062,Leuven,60,
122,461159369,4.6909126108208445,50.87529949997017,Kapucijnenvoer,Unknown,461159369,24062,Leuven,60,
123,124042384,4.6720619,50.8586706,Langestaart,Unknown,124042384,24062,Leuven,60,
124,"[85273354, 85273347]",4.670939105620011,50.85870140328321,Langestaart,Unknown,"[85273354, 85273347]",24062,Leuven,60,
125,146512791,4.671273306719646,50.85820341430556,Langestaart,Unknown,146512791,24062,Leuven,60,
126,"[145690826, 146512794]",4.676127880125396,50.859696780407134,Unknown,Unknown,"[145690826, 146512794]",24062,Leuven,60,
127,79299308,4.7112234,50.86485565,Geldenaaksebaan,Unknown,79299308,24062,Leuven,60,
128,"[88965272, 79299307]",4.71065093127959,50.86638841351562,Geldenaaksebaan,Unknown,"[88965272, 79299307]",24062,Leuven,60,
129,301615045,4.71009795910844,50.864954084056656,Broekstraat,Unknown,301615045,24062,Leuven,60,
130,120086001,4.7001989,50.86802539999999,Erasme Ruelensvest,Unknown,120086001,24062,Leuven,60,
131,1162104424,4.6999947,50.8680973,Unknown,Unknown,1162104424,24062,Leuven,60,
132,3373100,4.707877437357011,50.86728699537696,Paul van Ostaijenlaan,Unknown,3373100,24062,Leuven,60,
133,"[608715608, 8127896]",4.709161756835662,50.86756516978681,Geldenaaksebaan,Unknown,"[608715608, 8127896]",24062,Leuven,60,
134,3991775,4.708200897575243,50.86912490145618,Geldenaaksevest,Unknown,3991775,24062,Leuven,60,
135,199381117,4.708036970800725,50.869005233928114,Geldenaaksebaan,Unknown,199381117,24062,Leuven,60,
136,616174264,4.708072051113924,50.86901531414539,Unknown,Unknown,616174264,24062,Leuven,60,
137,301636906,4.70615605,50.86710475,Paul van Ostaijenlaan,Unknown,301636906,24062,Leuven,60,
138,40017749,4.706478202814092,50.866914221420224,Zegelaan,Unknown,40017749,24062,Leuven,60,
139,95571483,4.706359195740666,50.867808240745056,Leo Dartelaan,Unknown,95571483,24062,Leuven,60,
140,73579617,4.68133715,50.8616407,Unknown,Unknown,73579617,24062,Leuven,60,
141,3373676,4.682088555377808,50.86205147973919,Kasteelpark Arenberg,Unknown,3373676,24062,Leuven,60,
142,"[72856963, 92419461]",4.68125202912997,50.8617563222339,Celestijnenlaan,Unknown,"[72856963, 92419461]",24062,Leuven,60,
143,320989025,4.681736304011855,50.86138851369439,Celestijnenlaan,Unknown,320989025,24062,Leuven,60,
144,85840988,4.68301415,50.86255965,Kasteelpark Arenberg,Unknown,85840988,24062,Leuven,60,
145,"[3996963, 810761980, 965401517]",4.68240675659885,50.86250229435887,Unknown,Unknown,"[3996963, 810761980, 965401517]",24062,Leuven,60,
146,3373674,4.6872578,50.86253359999999,Unknown,Unknown,3373674,24062,Leuven,60,
147,3373668,4.687397564653336,50.86249211977461,Unknown,Unknown,3373668,24062,Leuven,60,
148,229768922,4.68732768180925,50.8627873477915,Kasteelpark Arenberg,Unknown,229768922,24062,Leuven,60,
149,816381758,4.687718939928172,50.8628038131229,Unknown,Unknown,816381758,24062,Leuven,60,
150,1237559547,4.6871166,50.8630681,Unknown,Unknown,1237559547,24062,Leuven,60,
151,50431589,4.687706275037017,50.86303846605771,Kasteelpark Arenberg,Unknown,50431589,24062,Leuven,60,
152,"[229768920, 77864414]",4.687293375964041,50.86326364011103,Kasteelpark Arenberg,Unknown,"[229768920, 77864414]",24062,Leuven,60,
153,257483984,4.688105934922327,50.86343860678549,Kasteelpark Arenberg,Unknown,257483984,24062,Leuven,60,
154,3373672,4.686893552974949,50.86361631113179,Kasteelpark Arenberg,Unknown,3373672,24062,Leuven,60,
155,77864401,4.687005181772638,50.8632977926362,Kasteelpark Arenberg,Unknown,77864401,24062,Leuven,60,
156,3373669,4.686749202789351,50.86308454030978,Kasteelpark Arenberg,Unknown,3373669,24062,Leuven,60,
157,3373671,4.6868306390169625,50.86298457579258,Kasteelpark Arenberg,Unknown,3373671,24062,Leuven,60,
158,1237559114,4.686704150000001,50.86294565,Unknown,Unknown,1237559114,24062,Leuven,60,
159,182158054,4.686954228297255,50.86269656814842,Unknown,Unknown,182158054,24062,Leuven,60,
160,86614478,4.6867108,50.8637909,Kasteelpark Arenberg,Unknown,86614478,24062,Leuven,60,
161,1084093048,4.68662195,50.863744100000005,Kasteelpark Arenberg,Unknown,1084093048,24062,Leuven,60,
162,3389261,4.6947984,50.86984385,Groot Begijnhof,Unknown,3389261,24062,Leuven,60,
163,"[90168773, 23237287]",4.694428176614725,50.86993045086867,Tervuursevest,Unknown,"[90168773, 23237287]",24062,Leuven,60,
164,722950862,4.695553366230772,50.87037626611743,Groot Begijnhof,Unknown,722950862,24062,Leuven,60,
165,3389259,4.696407397869042,50.870785538000334,Unknown,Unknown,3389259,24062,Leuven,60,
166,40403656,4.696563040106539,50.87080558853912,Unknown,Unknown,40403656,24062,Leuven,60,
167,40403663,4.69583455,50.8708298,Groot Begijnhof,Unknown,40403663,24062,Leuven,60,
168,722950841,4.695745251525863,50.870941070040935,Unknown,Unknown,722950841,24062,Leuven,60,
169,722950836,4.696244450749471,50.87103369627687,Unknown,Unknown,722950836,24062,Leuven,60,
170,"[1114919753, 722950869]",4.6965483963656895,50.870552660328585,Unknown,Unknown,"[1114919753, 722950869]",24062,Leuven,60,
171,"[8129650, 725095043]",4.696854734282518,50.871035431323584,Middenstraat,Unknown,"[8129650, 725095043]",24062,Leuven,60,
172,8127966,4.693563011446448,50.87203007969224,Volmolenlaan,Unknown,8127966,24062,Leuven,60,
173,24471499,4.693227288703179,50.871554561150944,Volmolenlaan,Unknown,24471499,24062,Leuven,60,
174,85802636,4.693901289045511,50.87126146282644,Volmolenlaan,Unknown,85802636,24062,Leuven,60,
175,"[15960800, 15960801, 3390190]",4.697400805574821,50.8728868965117,Zwartzustersstraat,Unknown,"[15960800, 15960801, 3390190]",24062,Leuven,60,
176,3752565,4.698432054600691,50.87285710448506,Karmelietenberg,Unknown,3752565,24062,Leuven,60,
177,100490507,4.698047156344717,50.8722675316806,Schapenstraat,Unknown,100490507,24062,Leuven,60,
178,"[3677944, 608715521, 608715520]",4.688170655817196,50.873592107824855,Tervuursevest,Unknown,"[3677944, 608715521, 608715520]",24062,Leuven,60,
179,"[3390193, 1428501490, 3390189, 843033246]",4.689752914605877,50.876709866262814,Grasmushof,Unknown,"[3390193, 1428501490, 3390189, 843033246]",24062,Leuven,60,
180,"[24471495, 24471496, 24471497, 3390205, 694962923, 694962924, 85840893, 8127967]",4.696944065937316,50.87504284953064,Redingenstraat,Unknown,"[24471495, 24471496, 24471497, 3390205, 694962923, 694962924, 85840893, 8127967]",24062,Leuven,60,
181,"[696004315, 696004317]",4.696056799643857,50.87477713904031,Redingenhof,Unknown,"[696004315, 696004317]",24062,Leuven,60,
182,27022062,4.694431852195815,50.87452033302309,Léon Colinslaan,Unknown,27022062,24062,Leuven,60,
183,"[366337442, 499158418, 499158419]",4.691301217120119,50.87407379769075,Kapucijnenvoer,Unknown,"[366337442, 499158418, 499158419]",24062,Leuven,60,
184,8127970,4.68890785,50.8736383,Adolphe Bastinstraat,Unknown,8127970,24062,Leuven,60,
185,86249619,4.688613212469504,50.87357445182538,Heilige-Geeststraat,Unknown,86249619,24062,Leuven,60,
186,"[3390195, 133801030, 133801031]",4.690209985456021,50.87354530497162,Adolphe Bastinstraat,Unknown,"[3390195, 133801030, 133801031]",24062,Leuven,60,
187,3390201,4.694568510942919,50.87500546933493,Redingenhof,Unknown,3390201,24062,Leuven,60,
188,"[3450250, 695832819, 125472517, 3390203]",4.695672890301985,50.87576872579117,"['Janseniusstraat', 'Pater Damiaanplein']",Unknown,"[3450250, 695832819, 125472517, 3390203]",24062,Leuven,60,
189,"[3450250, 3390203, 125472517, 695832819]",4.695672890301986,50.87576872579118,"['Janseniusstraat', 'Pater Damiaanplein']",Unknown,"[3450250, 3390203, 125472517, 695832819]",24062,Leuven,60,
190,8302412,4.697280108513265,50.87615732275745,Pater Damiaanplein,Unknown,8302412,24062,Leuven,60,
191,1154212137,4.696527393448553,50.87640022735202,Boghe of Brandgang,Unknown,1154212137,24062,Leuven,60,
192,24471494,4.697966636005496,50.87489604209683,Schapenstraat,Unknown,24471494,24062,Leuven,60,
193,23237287,4.696766792633693,50.8692760733575,Tervuursevest,Unknown,23237287,24062,Leuven,60,
194,3677945,4.6837998,50.8769614,Tervuursevest,Unknown,3677945,24062,Leuven,60,
195,3681065,4.6838181,50.8770412,Tervuursepoort,Unknown,3681065,24062,Leuven,60,
196,521257400,4.683662249999999,50.8769874,Tervuursesteenweg,Unknown,521257400,24062,Leuven,60,
197,3424505,4.683280849999999,50.8768444,Groenveldstraat,Unknown,3424505,24062,Leuven,60,
198,3681283,4.6832396,50.8769046,Herestraat,Unknown,3681283,24062,Leuven,60,
199,813979467,4.68321515,50.876862,Tervuursesteenweg,Unknown,813979467,24062,Leuven,60,
200,1231874640,4.677541799999999,50.8688385,IJzerenmolenstraat,Unknown,1231874640,24062,Leuven,60,
201,1432114657,4.677486050000001,50.8688203,Unknown,Unknown,1432114657,24062,Leuven,60,
202,"[968811658, 264864067, 3877191]",4.677894301416591,50.86838129892247,Celestijnenlaan,Unknown,"[968811658, 264864067, 3877191]",24062,Leuven,60,
203,608715510,4.67743069828877,50.86892359272456,Celestijnenlaan,Unknown,608715510,24062,Leuven,60,
204,1359124533,4.67910945,50.8693023,Unknown,Unknown,1359124533,24062,Leuven,60,
205,"[8128746, 53268983, 3677333, 229768919]",4.684716451079144,50.86913562207592,"['Steengroevenlaan', 'Groenveldstraat']",Unknown,"[8128746, 53268983, 3677333, 229768919]",24062,Leuven,60,
206,16771606,4.685638238826704,50.87049030383379,IJzerenmolenstraat,Unknown,16771606,24062,Leuven,60,
207,72612251,4.683639379944088,50.869548593932656,IJzerenmolenstraat,Unknown,72612251,24062,Leuven,60,
208,192658997,4.684632603664324,50.87059094049726,Groenveldstraat,Unknown,192658997,24062,Leuven,60,
209,136840745,4.686680932686686,50.87167034662042,Unknown,Unknown,136840745,24062,Leuven,60,
210,3424502,4.6884751312645205,50.873307723572815,IJzerenmolenstraat,Unknown,3424502,24062,Leuven,60,
211,"[3677336, 608715518, 608715519]",4.688687592697237,50.87323163582073,Tervuursevest,Unknown,"[3677336, 608715518, 608715519]",24062,Leuven,60,
212,"[16771609, 1047365121]",4.689646425943156,50.87264316842483,Tervuursevest,Unknown,"[16771609, 1047365121]",24062,Leuven,60,
213,16771608,4.688176117786341,50.87300222407614,IJzerenmolenstraat,Unknown,16771608,24062,Leuven,60,
214,257982047,4.688492808529535,50.87311949570137,IJzerenmolenstraat,Unknown,257982047,24062,Leuven,60,
215,3424504,4.684226905277368,50.874196273142125,Hollestraat,Unknown,3424504,24062,Leuven,60,
216,1229709321,4.685024539858135,50.87388457958652,Unknown,Unknown,1229709321,24062,Leuven,60,
217,8128113,4.682795592621638,50.87580547566094,Groenveldstraat,Unknown,8128113,24062,Leuven,60,
218,8128112,4.683873611441652,50.87635151890159,Tervuursevest,Unknown,8128112,24062,Leuven,60,
219,3677333,4.68465415,50.86824275000001,Steengroevenlaan,Unknown,3677333,24062,Leuven,60,
220,"[229768919, 8128746, 3677333, 53268983]",4.684716451079145,50.86913562207592,"['Steengroevenlaan', 'Groenveldstraat']",Unknown,"[229768919, 8128746, 3677333, 53268983]",24062,Leuven,60,
221,1414302241,4.684829462001623,50.86850869975253,Unknown,Unknown,1414302241,24062,Leuven,60,
222,83917588,4.684850947843274,50.86810583029776,Unknown,Unknown,83917588,24062,Leuven,60,
223,4009880,4.6839443,50.86784165,Unknown,Unknown,4009880,24062,Leuven,60,
224,3424507,4.682446741631027,50.86701113350215,Steengroevenlaan,Unknown,3424507,24062,Leuven,60,
225,192559606,4.6751782,50.8711625,Celestijnenlaan,Unknown,192559606,24062,Leuven,60,
226,3752542,4.675275001032554,50.87111004743082,Unknown,Unknown,3752542,24062,Leuven,60,
227,85044922,4.6912644,50.87153805,Tervuursevest,Unknown,85044922,24062,Leuven,60,
228,554512496,4.691136262880677,50.8715356996112,Tervuursevest,Unknown,554512496,24062,Leuven,60,
229,554512495,4.691248431920357,50.87147177425055,Tervuursevest,Unknown,554512495,24062,Leuven,60,
230,"[616383053, 616383054, 616383055]",4.691585867833164,50.87120662740011,Unknown,Unknown,"[616383053, 616383054, 616383055]",24062,Leuven,60,
231,"[616383056, 616383055]",4.690910027468592,50.87156393349444,Unknown,Unknown,"[616383056, 616383055]",24062,Leuven,60,
232,1307193231,4.690817329044358,50.87141488665951,Tervuursevest,Unknown,1307193231,24062,Leuven,60,
233,3424510,4.6903325768424,50.87124357663726,Tervuursevest,Unknown,3424510,24062,Leuven,60,
234,3424511,4.690605046686436,50.87152509536724,Unknown,Unknown,3424511,24062,Leuven,60,
235,138511822,4.689474293841535,50.87025039187048,Unknown,Unknown,138511822,24062,Leuven,60,
236,"[965192464, 1307193230]",4.690324890157587,50.87002527789403,Tervuursevest,Unknown,"[965192464, 1307193230]",24062,Leuven,60,
237,1307193229,4.68882555,50.8690792,Unknown,Unknown,1307193229,24062,Leuven,60,
238,3424513,4.688700115453436,50.86894523668703,Unknown,Unknown,3424513,24062,Leuven,60,
239,"[499158420, 4009885]",4.688603683464779,50.86901346437891,Unknown,Unknown,"[499158420, 4009885]",24062,Leuven,60,
240,3424579,4.690706845767805,50.8692506742437,Unknown,Unknown,3424579,24062,Leuven,60,
241,4003915,4.690453406022295,50.86900435238199,Unknown,Unknown,4003915,24062,Leuven,60,
242,3424512,4.69271215,50.87059055,Tervuursevest,Unknown,3424512,24062,Leuven,60,
243,8129919,4.678216308505803,50.86273369832795,Unknown,Unknown,8129919,24062,Leuven,60,
244,64487699,4.679283753968039,50.8628915122524,Kapeldreef,Unknown,64487699,24062,Leuven,60,
245,3450551,4.679115412730264,50.85758156392568,Willem de Croylaan,Unknown,3450551,24062,Leuven,60,
246,17773074,4.679796629107992,50.85792453542764,Willem de Croylaan,Unknown,17773074,24062,Leuven,60,
247,94247336,4.679656500626234,50.8579181950943,Unknown,Unknown,94247336,24062,Leuven,60,
